mechanism,band,environment,condition,bandwidth_mhz,test,test_number,status,test_dir,pcap,reference_load_per_sta_mbps,reference_load_aggregate_mbps,reference_load_source,load_resolution_status,load_resolution_note,udp_ffmpeg_difference_pct,tcp_achieved_sender_mbps,tcp_achieved_receiver_mbps,tcp_sender_as_pct_of_reference,tcp_receiver_as_pct_of_reference,udp_offered_sender_mbps,udp_achieved_receiver_mbps,udp_reported_jitter_ms,udp_reported_loss_pct,ffmpeg_target_rate_mbps,nominal_test_load_per_sta_mbps,nominal_test_load_aggregate_mbps,tcp_sender_rate_mbps,tcp_receiver_rate_mbps,udp_sender_rate_mbps,udp_receiver_rate_mbps,n_rtt_summary_rows,n_throughput_summary_rows,output_dir,configuration_name,operating_mode,global_results_dir
iPCF2,5GHz,CamAne,SN,20,4,4,PASS,D:\iPCF2_5GHz_CamAne_SN_BW20MHz\Prueba_Siemens2\Test 4,D:\iPCF2_5GHz_CamAne_SN_BW20MHz\Prueba_Siemens2\Test 4\pcap\rep_1.pcap,20.0,40.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (20 Mbps/STA). ffmpeg target=20 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,20.0,20.0,100.0,100.0,20.0,20.0,0.436,0.0,20.0,20.0,40.0,20.0,20.0,20.0,20.0,20,36,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW20MHz\Test_04,iPCF2_5GHz_CamAne_SN_BW20MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW20MHz
iPCF2,5GHz,CamAne,SN,20,5,5,PASS,D:\iPCF2_5GHz_CamAne_SN_BW20MHz\Prueba_Siemens2\Test 5,D:\iPCF2_5GHz_CamAne_SN_BW20MHz\Prueba_Siemens2\Test 5\pcap\rep_1.pcap,25.0,50.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (25 Mbps/STA). ffmpeg target=25 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,25.0,25.0,100.0,100.0,25.0,25.0,0.528,0.0,25.0,25.0,50.0,25.0,25.0,25.0,25.0,20,36,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW20MHz\Test_05,iPCF2_5GHz_CamAne_SN_BW20MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW20MHz
iPCF2,5GHz,CamAne,SN,20,6,6,PASS,D:\iPCF2_5GHz_CamAne_SN_BW20MHz\Prueba_Siemens2\Test 6,D:\iPCF2_5GHz_CamAne_SN_BW20MHz\Prueba_Siemens2\Test 6\pcap\rep_1.pcap,30.0,60.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (30 Mbps/STA). ffmpeg target=30 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,26.5,26.4,88.33333333333333,88.0,30.0,30.0,0.419,0.0,30.0,30.0,60.0,26.5,26.4,30.0,30.0,20,36,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW20MHz\Test_06,iPCF2_5GHz_CamAne_SN_BW20MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW20MHz
iPCF2,5GHz,CamAne,SN,20,7,7,PASS,D:\iPCF2_5GHz_CamAne_SN_BW20MHz\Prueba_Siemens2\Test 7,D:\iPCF2_5GHz_CamAne_SN_BW20MHz\Prueba_Siemens2\Test 7\pcap\rep_1.pcap,35.0,70.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (35 Mbps/STA). ffmpeg target=35 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,26.1,25.9,74.57142857142857,74.0,35.0,35.0,0.461,0.0,35.0,35.0,70.0,26.1,25.9,35.0,35.0,20,36,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW20MHz\Test_07,iPCF2_5GHz_CamAne_SN_BW20MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW20MHz
iPCF2,5GHz,CamAne,SN,20,8,8,PASS,D:\iPCF2_5GHz_CamAne_SN_BW20MHz\Prueba_Siemens2\Test 8,D:\iPCF2_5GHz_CamAne_SN_BW20MHz\Prueba_Siemens2\Test 8\pcap\rep_1.pcap,40.0,80.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (40 Mbps/STA). ffmpeg target=40 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,26.8,26.7,67.0,66.75,40.0,35.8,0.344,10.0,40.0,40.0,80.0,26.8,26.7,40.0,35.8,20,36,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW20MHz\Test_08,iPCF2_5GHz_CamAne_SN_BW20MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW20MHz
iPCF2,5GHz,CamAne,SN,20,9,9,PASS,D:\iPCF2_5GHz_CamAne_SN_BW20MHz\Prueba_Siemens2\Test 9,D:\iPCF2_5GHz_CamAne_SN_BW20MHz\Prueba_Siemens2\Test 9\pcap\rep_1.pcap,45.0,90.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (45 Mbps/STA). ffmpeg target=45 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,26.5,26.4,58.888888888888886,58.666666666666664,45.0,35.3,1.293,21.0,45.0,45.0,90.0,26.5,26.4,45.0,35.3,20,36,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW20MHz\Test_09,iPCF2_5GHz_CamAne_SN_BW20MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW20MHz
iPCF2,5GHz,CamAne,SN,20,10,10,PASS,D:\iPCF2_5GHz_CamAne_SN_BW20MHz\Prueba_Siemens2\Test 10,D:\iPCF2_5GHz_CamAne_SN_BW20MHz\Prueba_Siemens2\Test 10\pcap\rep_1.pcap,50.0,100.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (50 Mbps/STA). ffmpeg target=50 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,26.3,26.1,52.6,52.2,50.0,35.6,1.006,29.0,50.0,50.0,100.0,26.3,26.1,50.0,35.6,20,36,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW20MHz\Test_10,iPCF2_5GHz_CamAne_SN_BW20MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW20MHz
iPCF2,5GHz,CamAne,SN,40,1,1,PASS,D:\iPCF2_5GHz_CamAne_SN_BW40MHz\Prueba_Siemens2\Test 1,D:\iPCF2_5GHz_CamAne_SN_BW40MHz\Prueba_Siemens2\Test 1\pcap\rep_1.pcap,10.0,20.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (10 Mbps/STA). ffmpeg target=10 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,10.0,10.0,100.0,100.0,10.0,10.0,0.382,0.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,24,36,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW40MHz\Test_01,iPCF2_5GHz_CamAne_SN_BW40MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW40MHz
iPCF2,5GHz,CamAne,SN,40,2,2,PASS,D:\iPCF2_5GHz_CamAne_SN_BW40MHz\Prueba_Siemens2\Test 2,D:\iPCF2_5GHz_CamAne_SN_BW40MHz\Prueba_Siemens2\Test 2\pcap\rep_1.pcap,20.0,40.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (20 Mbps/STA). ffmpeg target=20 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,20.0,20.0,100.0,100.0,20.0,20.0,0.358,0.0,20.0,20.0,40.0,20.0,20.0,20.0,20.0,20,36,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW40MHz\Test_02,iPCF2_5GHz_CamAne_SN_BW40MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW40MHz
iPCF2,5GHz,CamAne,SN,40,3,3,PASS,D:\iPCF2_5GHz_CamAne_SN_BW40MHz\Prueba_Siemens2\Test 3,D:\iPCF2_5GHz_CamAne_SN_BW40MHz\Prueba_Siemens2\Test 3\pcap\rep_1.pcap,30.0,60.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (30 Mbps/STA). ffmpeg target=30 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,30.0,30.0,100.0,100.0,30.0,30.0,0.366,0.0,30.0,30.0,60.0,30.0,30.0,30.0,30.0,20,36,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW40MHz\Test_03,iPCF2_5GHz_CamAne_SN_BW40MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW40MHz
iPCF2,5GHz,CamAne,SN,40,4,4,PASS,D:\iPCF2_5GHz_CamAne_SN_BW40MHz\Prueba_Siemens2\Test 4,D:\iPCF2_5GHz_CamAne_SN_BW40MHz\Prueba_Siemens2\Test 4\pcap\rep_1.pcap,40.0,80.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (40 Mbps/STA). ffmpeg target=40 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,40.0,40.0,100.0,100.0,40.0,40.0,0.367,0.0,40.0,40.0,80.0,40.0,40.0,40.0,40.0,20,36,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW40MHz\Test_04,iPCF2_5GHz_CamAne_SN_BW40MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW40MHz
iPCF2,5GHz,CamAne,SN,40,5,5,PASS,D:\iPCF2_5GHz_CamAne_SN_BW40MHz\Prueba_Siemens2\Test 5,D:\iPCF2_5GHz_CamAne_SN_BW40MHz\Prueba_Siemens2\Test 5\pcap\rep_1.pcap,50.0,100.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (50 Mbps/STA). ffmpeg target=50 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,50.0,50.0,100.0,100.0,50.0,50.0,0.323,0.0,50.0,50.0,100.0,50.0,50.0,50.0,50.0,20,36,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW40MHz\Test_05,iPCF2_5GHz_CamAne_SN_BW40MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW40MHz
iPCF2,5GHz,CamAne,SN,40,6,6,PASS,D:\iPCF2_5GHz_CamAne_SN_BW40MHz\Prueba_Siemens2\Test 6,D:\iPCF2_5GHz_CamAne_SN_BW40MHz\Prueba_Siemens2\Test 6\pcap\rep_1.pcap,60.0,120.0,iperf3_udp_sender,OK_UDP_FFMPEG_MATCH,Reference load taken from rate-controlled UDP sender summary (60 Mbps/STA). ffmpeg target=60 Mbps/STA; difference=0.000% <= tolerance 2.000%. TCP is retained as achieved throughput and is not required to match the reference load.,0.0,58.7,58.6,97.83333333333333,97.66666666666667,60.0,60.0,0.263,0.0,60.0,60.0,120.0,58.7,58.6,60.0,60.0,20,36,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW40MHz\Test_06,iPCF2_5GHz_CamAne_SN_BW40MHz,iPCF2_ON,C:\Users\rarriaga\Documents\ipcf_2 analisis\ALL_SN_RESULTS_FINAL\per_configuration\iPCF2_5GHz_CamAne_SN_BW40MHz
